image,mos
Enhanced/Fusion/743_Fusion.png,0.695456485
Enhanced/Fusion/744_Fusion.png,0.533152965
Enhanced/Fusion/745_Fusion.png,0.472692821
Enhanced/Fusion/746_Fusion.png,0.788759229
Enhanced/Fusion/747_Fusion.png,0.674648437
Enhanced/Fusion/748_Fusion.png,0.74446119
Enhanced/Fusion/749_Fusion.png,0.684246773
Enhanced/Fusion/750_Fusion.png,0.59427232
Enhanced/Fusion/751_Fusion.png,0.671956228
Enhanced/Fusion/752_Fusion.png,0.738994007
Enhanced/Fusion/753_Fusion.png,0.706362875
Enhanced/Fusion/754_Fusion.png,0.702210657
Enhanced/Fusion/755_Fusion.png,0.464378116
Enhanced/Fusion/756_Fusion.png,0.776981176
Enhanced/Fusion/757_Fusion.png,0.70151582
Enhanced/Fusion/758_Fusion.png,0.390844962
Enhanced/Fusion/759_Fusion.png,0.744947299
Enhanced/Fusion/760_Fusion.png,0.847507607
Enhanced/Fusion/761_Fusion.png,0.679504341
Enhanced/Fusion/762_Fusion.png,0.693108021
Enhanced/Fusion/763_Fusion.png,0.67498324
Enhanced/Fusion/764_Fusion.png,0.788918299
Enhanced/Fusion/765_Fusion.png,0.749293116
Enhanced/Fusion/766_Fusion.png,0.815781902
Enhanced/Fusion/767_Fusion.png,0.863674989
Enhanced/Fusion/768_Fusion.png,0.660417886
Enhanced/Fusion/769_Fusion.png,0.756545203
Enhanced/Fusion/770_Fusion.png,0.62501652
Enhanced/Fusion/771_Fusion.png,0.668449379
Enhanced/Fusion/772_Fusion.png,0.647073094
Enhanced/Fusion/773_Fusion.png,0.703270853
Enhanced/Fusion/774_Fusion.png,0.647428061
Enhanced/Fusion/775_Fusion.png,0.652973395
Enhanced/Fusion/776_Fusion.png,0.616690285
Enhanced/Fusion/777_Fusion.png,0.498680002
Enhanced/Fusion/778_Fusion.png,0.417147746
Enhanced/Fusion/779_Fusion.png,0.590174629
Enhanced/Fusion/780_Fusion.png,0.709001925
Enhanced/Fusion/781_Fusion.png,0.636569211
Enhanced/Fusion/782_Fusion.png,0.694946229
Enhanced/Fusion/783_Fusion.png,0.69563754
Enhanced/Fusion/784_Fusion.png,0.614000555
Enhanced/Fusion/785_Fusion.png,0.841024682
Enhanced/Fusion/786_Fusion.png,0.655146415
Enhanced/Fusion/787_Fusion.png,0.598663334
Enhanced/Fusion/788_Fusion.png,0.842604398
Enhanced/Fusion/789_Fusion.png,0.633122591
Enhanced/Fusion/790_Fusion.png,0.76880817
Enhanced/Fusion/791_Fusion.png,0.842419403
Enhanced/Fusion/792_Fusion.png,0.565383044
Enhanced/Fusion/793_Fusion.png,0.792481511
Enhanced/Fusion/794_Fusion.png,0.639924266
Enhanced/Fusion/795_Fusion.png,0.702696255
Enhanced/Fusion/796_Fusion.png,0.449458568
Enhanced/Fusion/797_Fusion.png,0.691283369
Enhanced/Fusion/798_Fusion.png,0.687723674
Enhanced/Fusion/799_Fusion.png,0.766969616
Enhanced/Fusion/800_Fusion.png,0.652256304
Enhanced/Fusion/801_Fusion.png,0.699370694
Enhanced/Fusion/802_Fusion.png,0.839535141
Enhanced/Fusion/803_Fusion.png,0.665951325
Enhanced/Fusion/804_Fusion.png,0.741023438
Enhanced/Fusion/805_Fusion.png,0.82093176
Enhanced/Fusion/806_Fusion.png,0.601335569
Enhanced/Fusion/807_Fusion.png,0.736443347
Enhanced/Fusion/808_Fusion.png,0.760175229
Enhanced/Fusion/809_Fusion.png,0.616052916
Enhanced/Fusion/810_Fusion.png,0.793481789
Enhanced/Fusion/811_Fusion.png,0.687452752
Enhanced/Fusion/812_Fusion.png,0.858040463
Enhanced/Fusion/813_Fusion.png,0.657393488
Enhanced/Fusion/814_Fusion.png,0.751810282
Enhanced/Fusion/815_Fusion.png,0.837989491
Enhanced/Fusion/816_Fusion.png,0.798717802
Enhanced/Fusion/817_Fusion.png,0.647982484
Enhanced/Fusion/818_Fusion.png,0.729373557
Enhanced/Fusion/819_Fusion.png,0.69552824
Enhanced/Fusion/820_Fusion.png,0.686323181
Enhanced/Fusion/821_Fusion.png,0.679497729
Enhanced/Fusion/822_Fusion.png,0.810730575
Enhanced/Fusion/823_Fusion.png,0.667969854
Enhanced/Fusion/824_Fusion.png,0.673359927
Enhanced/Fusion/825_Fusion.png,0.77860329
Enhanced/Fusion/826_Fusion.png,0.610141721
Enhanced/Fusion/827_Fusion.png,0.677640289
Enhanced/Fusion/828_Fusion.png,0.697879775
Enhanced/Fusion/829_Fusion.png,0.694515728
Enhanced/Fusion/830_Fusion.png,0.724442131
Enhanced/Fusion/831_Fusion.png,0.890382107
Enhanced/Fusion/832_Fusion.png,0.738076753
Enhanced/Fusion/833_Fusion.png,0.603059606
Enhanced/Fusion/834_Fusion.png,0.833842723
Enhanced/Fusion/835_Fusion.png,0.736917796
Enhanced/Fusion/836_Fusion.png,0.833086155
Enhanced/Fusion/837_Fusion.png,0.776796663
Enhanced/Fusion/838_Fusion.png,0.647329139
Enhanced/Fusion/839_Fusion.png,0.649909877
Enhanced/Fusion/840_Fusion.png,0.812167167
Enhanced/Fusion/841_Fusion.png,0.757498118
Enhanced/Fusion/842_Fusion.png,0.709098748
Enhanced/Fusion/843_Fusion.png,0.779039372
Enhanced/Fusion/844_Fusion.png,0.623536604
Enhanced/Fusion/845_Fusion.png,0.759076645
Enhanced/Fusion/846_Fusion.png,0.645039559
Enhanced/Fusion/847_Fusion.png,0.597700015
Enhanced/Fusion/848_Fusion.png,0.838245182
Enhanced/Fusion/849_Fusion.png,0.835886233
Enhanced/Fusion/850_Fusion.png,0.854988793
Enhanced/Fusion/851_Fusion.png,0.782693843
Enhanced/Fusion/852_Fusion.png,0.779393882
Enhanced/Fusion/853_Fusion.png,0.817044519
Enhanced/Fusion/854_Fusion.png,0.675351497
Enhanced/Fusion/855_Fusion.png,0.697122464
Enhanced/Fusion/856_Fusion.png,0.760880446
Enhanced/Fusion/857_Fusion.png,0.792346116
Enhanced/Fusion/858_Fusion.png,0.77071493
Enhanced/Fusion/859_Fusion.png,0.619229759
Enhanced/Fusion/860_Fusion.png,0.595972712
Enhanced/Fusion/861_Fusion.png,0.730620519
Enhanced/Fusion/862_Fusion.png,0.678545524
Enhanced/Fusion/863_Fusion.png,0.704377637
Enhanced/Fusion/864_Fusion.png,0.769464007
Enhanced/Fusion/865_Fusion.png,0.711082204
Enhanced/Fusion/866_Fusion.png,0.691193066
Enhanced/Fusion/867_Fusion.png,0.705972731
Enhanced/Fusion/868_Fusion.png,0.80607589
Enhanced/Fusion/869_Fusion.png,0.723984447
Enhanced/Fusion/870_Fusion.png,0.625275122
Enhanced/Fusion/871_Fusion.png,0.657799574
Enhanced/Fusion/872_Fusion.png,0.6366324
Enhanced/Fusion/873_Fusion.png,0.78905851
Enhanced/Fusion/874_Fusion.png,0.806183533
Enhanced/Fusion/875_Fusion.png,0.429155778
Enhanced/Fusion/876_Fusion.png,0.574661015
Enhanced/Fusion/877_Fusion.png,0.707041183
Enhanced/Fusion/878_Fusion.png,0.725440707
Enhanced/Fusion/879_Fusion.png,0.827790453
Enhanced/Fusion/880_Fusion.png,0.613594087
Enhanced/Fusion/881_Fusion.png,0.772268402
Enhanced/Fusion/882_Fusion.png,0.851497718
Enhanced/Fusion/883_Fusion.png,0.652152213
Enhanced/Fusion/884_Fusion.png,0.758438444
Enhanced/Fusion/885_Fusion.png,0.474303138
Enhanced/Fusion/886_Fusion.png,0.643574483
Enhanced/Fusion/887_Fusion.png,0.747543858
Enhanced/Fusion/888_Fusion.png,0.71859448
Enhanced/Fusion/889_Fusion.png,0.355035484
Enhanced/Fusion/890_Fusion.png,0.471190703
Enhanced/Fusion/891_Fusion.png,0.549963956
Enhanced/Fusion/892_Fusion.png,0.640734954
Enhanced/Fusion/893_Fusion.png,0.625045144
Enhanced/Fusion/894_Fusion.png,0.676317074
Enhanced/Fusion/895_Fusion.png,0.823935593
Enhanced/Fusion/896_Fusion.png,0.714009661
Enhanced/Fusion/897_Fusion.png,0.780383921
Enhanced/Fusion/898_Fusion.png,0.416598449
Enhanced/Fusion/899_Fusion.png,0.64621956
Enhanced/Fusion/900_Fusion.png,0.693530725
Enhanced/Fusion/901_Fusion.png,0.696113056
Enhanced/Fusion/902_Fusion.png,0.562782929
Enhanced/Fusion/903_Fusion.png,0.501713969
Enhanced/Fusion/904_Fusion.png,0.740441642
Enhanced/Fusion/905_Fusion.png,0.755544025
Enhanced/Fusion/906_Fusion.png,0.716559824
Enhanced/Fusion/907_Fusion.png,0.663265798
Enhanced/Fusion/908_Fusion.png,0.787433105
Enhanced/Fusion/909_Fusion.png,0.748944526
Enhanced/Fusion/910_Fusion.png,0.579754101
Enhanced/Fusion/911_Fusion.png,0.523614602
Enhanced/Fusion/912_Fusion.png,0.554503971
Enhanced/Fusion/913_Fusion.png,0.732709748
Enhanced/Fusion/914_Fusion.png,0.716578621
Enhanced/Fusion/915_Fusion.png,0.748212682
Enhanced/Fusion/916_Fusion.png,0.657887101
Enhanced/Fusion/917_Fusion.png,0.71260664
Enhanced/Fusion/918_Fusion.png,0.733274885
Enhanced/Fusion/919_Fusion.png,0.577268325
Enhanced/Fusion/920_Fusion.png,0.481793668
Enhanced/Fusion/921_Fusion.png,0.763426245
Enhanced/Fusion/922_Fusion.png,0.855067008
Enhanced/Fusion/923_Fusion.png,0.773417194
Enhanced/Fusion/924_Fusion.png,0.646389047
Enhanced/Fusion/925_Fusion.png,0.6703911
Enhanced/Fusion/926_Fusion.png,0.778518423
Enhanced/Fusion/927_Fusion.png,0.628468721
Enhanced/Fusion/928_Fusion.png,0.652996386
Enhanced/Fusion/929_Fusion.png,0.673556756
Enhanced/Fusion/930_Fusion.png,0.809747569
Enhanced/Fusion/931_Fusion.png,0.709043649
Enhanced/Fusion/932_Fusion.png,0.773676889
Enhanced/Fusion/933_Fusion.png,0.745371159
Enhanced/Fusion/934_Fusion.png,0.642056012
Enhanced/Fusion/935_Fusion.png,0.629738938
Enhanced/Fusion/936_Fusion.png,0.628622673
Enhanced/Fusion/937_Fusion.png,0.547208469
Enhanced/Fusion/938_Fusion.png,0.748007541
Enhanced/Fusion/939_Fusion.png,0.576889906
Enhanced/Fusion/940_Fusion.png,0.59023093
Enhanced/Fusion/941_Fusion.png,0.523650182
Enhanced/Fusion/942_Fusion.png,0.629932222
Enhanced/Fusion/943_Fusion.png,0.893945331
Enhanced/Fusion/944_Fusion.png,0.536421174
Enhanced/Fusion/945_Fusion.png,0.458380309
Enhanced/Fusion/946_Fusion.png,0.454713632
Enhanced/Fusion/947_Fusion.png,0.459536947
Enhanced/Fusion/948_Fusion.png,0.383171355
Enhanced/Fusion/949_Fusion.png,0.570172626
Enhanced/Fusion/950_Fusion.png,0.700327132
Enhanced/Fusion/951_Fusion.png,0.493704562
Enhanced/Fusion/952_Fusion.png,0.435567954
Enhanced/Fusion/953_Fusion.png,0.332578798
Enhanced/Fusion/954_Fusion.png,0.594015589
Enhanced/Fusion/955_Fusion.png,0.655357653
Enhanced/Fusion/956_Fusion.png,0.530414914
Enhanced/Fusion/957_Fusion.png,0.46459453
Enhanced/Fusion/958_Fusion.png,0.387529596
Enhanced/Fusion/959_Fusion.png,0.448674712
Enhanced/Fusion/960_Fusion.png,0.668139326
Enhanced/Fusion/961_Fusion.png,0.658884383
Enhanced/Fusion/962_Fusion.png,0.495051443
Enhanced/Fusion/963_Fusion.png,0.388648859
Enhanced/Fusion/964_Fusion.png,0.331354065
Enhanced/Fusion/965_Fusion.png,0.436222989
Enhanced/Fusion/966_Fusion.png,0.551567989
Enhanced/Fusion/967_Fusion.png,0.597920243
Enhanced/Fusion/968_Fusion.png,0.457849079
Enhanced/Fusion/969_Fusion.png,0.430030793
Enhanced/Fusion/970_Fusion.png,0.420686102
Enhanced/Fusion/971_Fusion.png,0.598247092
Enhanced/Fusion/972_Fusion.png,0.646941756
Enhanced/Fusion/973_Fusion.png,0.658851926
Enhanced/Fusion/974_Fusion.png,0.521331011
Enhanced/Fusion/975_Fusion.png,0.60297477
Enhanced/Fusion/976_Fusion.png,0.575720144
Enhanced/Fusion/977_Fusion.png,0.809738623
Enhanced/Fusion/978_Fusion.png,0.658137417
Enhanced/Fusion/979_Fusion.png,0.797408523
Enhanced/Fusion/980_Fusion.png,0.347578834
Enhanced/Fusion/981_Fusion.png,0.576550945
Enhanced/Fusion/982_Fusion.png,0.751736458
Enhanced/Fusion/983_Fusion.png,0.581470486
Enhanced/Fusion/984_Fusion.png,0.674879512
Enhanced/Fusion/985_Fusion.png,0.503856095
Enhanced/Fusion/986_Fusion.png,0.457158057
Enhanced/Fusion/987_Fusion.png,0.438305848
Enhanced/Fusion/988_Fusion.png,0.404107589
Enhanced/Fusion/989_Fusion.png,0.416964962
Enhanced/Fusion/990_Fusion.png,0.572411204
Enhanced/Fusion/991_Fusion.png,0.44942974
Enhanced/Fusion/992_Fusion.png,0.433990006
Enhanced/Fusion/993_Fusion.png,0.488348956
Enhanced/Fusion/994_Fusion.png,0.529935676
Enhanced/Fusion/995_Fusion.png,0.537223384
Enhanced/Fusion/996_Fusion.png,0.689995842
Enhanced/Fusion/997_Fusion.png,0.562109734
Enhanced/Fusion/998_Fusion.png,0.593222479
Enhanced/Fusion/999_Fusion.png,0.556563988
Enhanced/Fusion/1000_Fusion.png,0.515578466
Enhanced/IBLA/1_IBLA.png,0.523193377
Enhanced/IBLA/2_IBLA.png,0.534187099
Enhanced/IBLA/3_IBLA.png,0.562345755
Enhanced/IBLA/4_IBLA.png,0.603347878
Enhanced/IBLA/5_IBLA.png,0.55767576
Enhanced/IBLA/6_IBLA.png,0.566600145
Enhanced/IBLA/7_IBLA.png,0.67648526
Enhanced/IBLA/8_IBLA.png,0.596707059
Enhanced/IBLA/9_IBLA.png,0.558065844
Enhanced/IBLA/10_IBLA.png,0.707662308
Enhanced/IBLA/11_IBLA.png,0.521107498
Enhanced/IBLA/12_IBLA.png,0.547968146
Enhanced/IBLA/13_IBLA.png,0.551875789
Enhanced/IBLA/14_IBLA.png,0.586671938
Enhanced/IBLA/15_IBLA.png,0.6399478
Enhanced/IBLA/16_IBLA.png,0.385776292
Enhanced/IBLA/17_IBLA.png,0.436795645
Enhanced/IBLA/18_IBLA.png,0.664821623
Enhanced/IBLA/19_IBLA.png,0.501802598
Enhanced/IBLA/20_IBLA.png,0.624792452
Enhanced/IBLA/21_IBLA.png,0.39851083
Enhanced/IBLA/22_IBLA.png,0.397904623
Enhanced/IBLA/23_IBLA.png,0.459064645
Enhanced/IBLA/24_IBLA.png,0.391823716
Enhanced/IBLA/25_IBLA.png,0.607000096
Enhanced/IBLA/26_IBLA.png,0.478273096
Enhanced/IBLA/27_IBLA.png,0.482769323
Enhanced/IBLA/28_IBLA.png,0.461523853
Enhanced/IBLA/29_IBLA.png,0.603417351
Enhanced/IBLA/30_IBLA.png,0.706261981
Enhanced/IBLA/31_IBLA.png,0.630172762
Enhanced/IBLA/32_IBLA.png,0.487917062
Enhanced/IBLA/33_IBLA.png,0.544403565
Enhanced/IBLA/34_IBLA.png,0.527057851
Enhanced/IBLA/35_IBLA.png,0.463167043
Enhanced/IBLA/36_IBLA.png,0.449847028
Enhanced/IBLA/37_IBLA.png,0.653747282
Enhanced/IBLA/38_IBLA.png,0.654193396
Enhanced/IBLA/39_IBLA.png,0.500568518
Enhanced/IBLA/40_IBLA.png,0.552576577
Enhanced/IBLA/41_IBLA.png,0.596939915
Enhanced/IBLA/42_IBLA.png,0.64327304
Enhanced/IBLA/43_IBLA.png,0.55479278
Enhanced/IBLA/44_IBLA.png,0.624866395
Enhanced/IBLA/45_IBLA.png,0.589217799
Enhanced/IBLA/46_IBLA.png,0.386700466
Enhanced/IBLA/47_IBLA.png,0.304945947
Enhanced/IBLA/48_IBLA.png,0.395726
Enhanced/IBLA/49_IBLA.png,0.345932765
Enhanced/IBLA/50_IBLA.png,0.247477612
Enhanced/IBLA/51_IBLA.png,0.309438444
Enhanced/IBLA/52_IBLA.png,0.324826893
Enhanced/IBLA/53_IBLA.png,0.46352517
Enhanced/IBLA/54_IBLA.png,0.357504005
Enhanced/IBLA/55_IBLA.png,0.234619819
Enhanced/IBLA/56_IBLA.png,0.428095715
Enhanced/IBLA/57_IBLA.png,0.438281836
Enhanced/IBLA/58_IBLA.png,0.413992012
Enhanced/IBLA/59_IBLA.png,0.582830628
Enhanced/IBLA/60_IBLA.png,0.699289627
Enhanced/IBLA/61_IBLA.png,0.738117475
Enhanced/IBLA/62_IBLA.png,0.747186886
Enhanced/IBLA/63_IBLA.png,0.591970586
Enhanced/IBLA/64_IBLA.png,0.559521546
Enhanced/IBLA/65_IBLA.png,0.519583317
Enhanced/IBLA/66_IBLA.png,0.486808005
Enhanced/IBLA/67_IBLA.png,0.675023722
Enhanced/IBLA/68_IBLA.png,0.584285849
Enhanced/IBLA/69_IBLA.png,0.502388721
Enhanced/IBLA/70_IBLA.png,0.555784954
Enhanced/IBLA/71_IBLA.png,0.657497618
Enhanced/IBLA/72_IBLA.png,0.517614553
Enhanced/IBLA/73_IBLA.png,0.493184383
Enhanced/IBLA/74_IBLA.png,0.778858989
Enhanced/IBLA/75_IBLA.png,0.754510399
Enhanced/IBLA/76_IBLA.png,0.47660686
Enhanced/IBLA/77_IBLA.png,0.437657051
Enhanced/IBLA/78_IBLA.png,0.598824764
Enhanced/IBLA/79_IBLA.png,0.570488892
Enhanced/IBLA/80_IBLA.png,0.622859336
Enhanced/IBLA/81_IBLA.png,0.532978551
Enhanced/IBLA/82_IBLA.png,0.694173821
Enhanced/IBLA/83_IBLA.png,0.669044998
Enhanced/IBLA/84_IBLA.png,0.681195402
Enhanced/IBLA/85_IBLA.png,0.636275912
Enhanced/IBLA/86_IBLA.png,0.619510017
Enhanced/IBLA/87_IBLA.png,0.648444255
Enhanced/IBLA/88_IBLA.png,0.619198748
Enhanced/IBLA/89_IBLA.png,0.572605492
Enhanced/IBLA/90_IBLA.png,0.561818667
Enhanced/IBLA/91_IBLA.png,0.417074263
Enhanced/IBLA/92_IBLA.png,0.479545111
Enhanced/IBLA/93_IBLA.png,0.373518541
Enhanced/IBLA/94_IBLA.png,0.536684076
Enhanced/IBLA/95_IBLA.png,0.623106656
Enhanced/IBLA/96_IBLA.png,0.601694154
Enhanced/IBLA/97_IBLA.png,0.696686667
Enhanced/IBLA/98_IBLA.png,0.6153051
Enhanced/IBLA/99_IBLA.png,0.612240519
Enhanced/IBLA/100_IBLA.png,0.579305098
Enhanced/IBLA/101_IBLA.png,0.575869831
Enhanced/IBLA/102_IBLA.png,0.48837585
Enhanced/IBLA/103_IBLA.png,0.620803855
Enhanced/IBLA/104_IBLA.png,0.484370552
Enhanced/IBLA/105_IBLA.png,0.648286548
Enhanced/IBLA/106_IBLA.png,0.494602593
Enhanced/IBLA/107_IBLA.png,0.616630741
Enhanced/IBLA/108_IBLA.png,0.601331391
Enhanced/IBLA/109_IBLA.png,0.751852639
Enhanced/IBLA/110_IBLA.png,0.660254084
Enhanced/IBLA/111_IBLA.png,0.619432028
Enhanced/IBLA/112_IBLA.png,0.691616861
Enhanced/IBLA/113_IBLA.png,0.565336676
Enhanced/IBLA/114_IBLA.png,0.485326164
Enhanced/IBLA/115_IBLA.png,0.509938266
Enhanced/IBLA/116_IBLA.png,0.400413277
Enhanced/IBLA/117_IBLA.png,0.434326154
Enhanced/IBLA/118_IBLA.png,0.49231521
Enhanced/IBLA/119_IBLA.png,0.697846395
Enhanced/IBLA/120_IBLA.png,0.661890301
Enhanced/IBLA/121_IBLA.png,0.604037308
Enhanced/IBLA/122_IBLA.png,0.632108316
Enhanced/IBLA/123_IBLA.png,0.575505024
Enhanced/IBLA/124_IBLA.png,0.600829718
Enhanced/IBLA/125_IBLA.png,0.477525886
Enhanced/IBLA/126_IBLA.png,0.48660302
Enhanced/IBLA/127_IBLA.png,0.652025799
Enhanced/IBLA/128_IBLA.png,0.571726045
Enhanced/IBLA/129_IBLA.png,0.696086141
Enhanced/IBLA/130_IBLA.png,0.426386394
Enhanced/IBLA/131_IBLA.png,0.457225696
Enhanced/IBLA/132_IBLA.png,0.500786867
Enhanced/IBLA/133_IBLA.png,0.311615432
Enhanced/IBLA/134_IBLA.png,0.413361393
Enhanced/IBLA/135_IBLA.png,0.498060246
Enhanced/IBLA/136_IBLA.png,0.67244613
Enhanced/IBLA/137_IBLA.png,0.710072735
Enhanced/IBLA/138_IBLA.png,0.470605147
Enhanced/IBLA/139_IBLA.png,0.62198598
Enhanced/IBLA/140_IBLA.png,0.811826968
Enhanced/IBLA/141_IBLA.png,0.639921096
Enhanced/IBLA/142_IBLA.png,0.622202627
Enhanced/IBLA/143_IBLA.png,0.610014426
Enhanced/IBLA/144_IBLA.png,0.499192648
Enhanced/IBLA/145_IBLA.png,0.597212872
Enhanced/IBLA/146_IBLA.png,0.756771374
Enhanced/IBLA/147_IBLA.png,0.680121605
Enhanced/IBLA/148_IBLA.png,0.631872381
Enhanced/IBLA/149_IBLA.png,0.406273049
Enhanced/IBLA/150_IBLA.png,0.406290345
Enhanced/IBLA/151_IBLA.png,0.468522079
Enhanced/IBLA/152_IBLA.png,0.565774457
Enhanced/IBLA/153_IBLA.png,0.581428645
Enhanced/IBLA/154_IBLA.png,0.792232429
Enhanced/IBLA/155_IBLA.png,0.656735178
Enhanced/IBLA/156_IBLA.png,0.479616663
Enhanced/IBLA/157_IBLA.png,0.604998563
Enhanced/IBLA/158_IBLA.png,0.637361399
Enhanced/IBLA/159_IBLA.png,0.704629605
Enhanced/IBLA/160_IBLA.png,0.476522707
Enhanced/IBLA/161_IBLA.png,0.490087213
Enhanced/IBLA/162_IBLA.png,0.394002575
Enhanced/IBLA/163_IBLA.png,0.376670951
Enhanced/IBLA/164_IBLA.png,0.434789884
Enhanced/IBLA/165_IBLA.png,0.414834013
Enhanced/IBLA/166_IBLA.png,0.438453331
Enhanced/IBLA/167_IBLA.png,0.545138103
Enhanced/IBLA/168_IBLA.png,0.517679473
Enhanced/IBLA/169_IBLA.png,0.616946049
Enhanced/IBLA/170_IBLA.png,0.670125771
Enhanced/IBLA/171_IBLA.png,0.525648145
Enhanced/IBLA/172_IBLA.png,0.665844911
Enhanced/IBLA/173_IBLA.png,0.658977165
Enhanced/IBLA/174_IBLA.png,0.649740947
Enhanced/IBLA/175_IBLA.png,0.577185208
Enhanced/IBLA/176_IBLA.png,0.627267718
Enhanced/IBLA/177_IBLA.png,0.66442777
Enhanced/IBLA/178_IBLA.png,0.645513931
Enhanced/IBLA/179_IBLA.png,0.490668195
Enhanced/IBLA/180_IBLA.png,0.582187004
Enhanced/IBLA/181_IBLA.png,0.623789746
Enhanced/IBLA/182_IBLA.png,0.739099749
Enhanced/IBLA/183_IBLA.png,0.877460589
Enhanced/IBLA/184_IBLA.png,0.73871875
Enhanced/IBLA/185_IBLA.png,0.574996216
Enhanced/IBLA/186_IBLA.png,0.612024555
Enhanced/IBLA/187_IBLA.png,0.733632741
Enhanced/IBLA/188_IBLA.png,0.556811138
Enhanced/IBLA/189_IBLA.png,0.558764766
Enhanced/IBLA/190_IBLA.png,0.603094461
Enhanced/IBLA/191_IBLA.png,0.56503812
Enhanced/IBLA/192_IBLA.png,0.552739432
Enhanced/IBLA/193_IBLA.png,0.539139599
Enhanced/IBLA/194_IBLA.png,0.560056562
Enhanced/IBLA/195_IBLA.png,0.455859332
Enhanced/IBLA/196_IBLA.png,0.447708841
Enhanced/IBLA/197_IBLA.png,0.593807626
Enhanced/IBLA/198_IBLA.png,0.611165967
Enhanced/IBLA/199_IBLA.png,0.742304905
Enhanced/IBLA/200_IBLA.png,0.680579462
Enhanced/IBLA/201_IBLA.png,0.540379529
Enhanced/IBLA/202_IBLA.png,0.685734173
Enhanced/IBLA/203_IBLA.png,0.479816752
Enhanced/IBLA/204_IBLA.png,0.661546038
Enhanced/IBLA/205_IBLA.png,0.537929096
Enhanced/IBLA/206_IBLA.png,0.460444612
Enhanced/IBLA/207_IBLA.png,0.438636498
Enhanced/IBLA/208_IBLA.png,0.326845983
Enhanced/IBLA/209_IBLA.png,0.358179218
Enhanced/IBLA/210_IBLA.png,0.477839453
Enhanced/IBLA/211_IBLA.png,0.514012413
Enhanced/IBLA/212_IBLA.png,0.466221702
Enhanced/IBLA/213_IBLA.png,0.567813693
Enhanced/IBLA/214_IBLA.png,0.703972744
Enhanced/IBLA/215_IBLA.png,0.778860769
Enhanced/IBLA/216_IBLA.png,0.819993385
Enhanced/IBLA/217_IBLA.png,0.598007592
Enhanced/IBLA/218_IBLA.png,0.577717287
Enhanced/IBLA/219_IBLA.png,0.491819716
Enhanced/IBLA/220_IBLA.png,0.403222373
Enhanced/IBLA/221_IBLA.png,0.616280834
Enhanced/IBLA/222_IBLA.png,0.629939344
Enhanced/IBLA/223_IBLA.png,0.546981228
Enhanced/IBLA/224_IBLA.png,0.467247114
Enhanced/IBLA/225_IBLA.png,0.476212023
Enhanced/IBLA/226_IBLA.png,0.524125649
Enhanced/IBLA/227_IBLA.png,0.736074719
Enhanced/IBLA/228_IBLA.png,0.566840387
Enhanced/IBLA/229_IBLA.png,0.466470404
Enhanced/IBLA/230_IBLA.png,0.608175071
Enhanced/IBLA/231_IBLA.png,0.429106897
Enhanced/IBLA/232_IBLA.png,0.444598483
Enhanced/IBLA/233_IBLA.png,0.504093055
Enhanced/IBLA/234_IBLA.png,0.512291934
Enhanced/IBLA/235_IBLA.png,0.553274883
Enhanced/IBLA/236_IBLA.png,0.481759469
Enhanced/IBLA/237_IBLA.png,0.48217451
Enhanced/IBLA/238_IBLA.png,0.474940629
Enhanced/IBLA/239_IBLA.png,0.536306246
Enhanced/IBLA/240_IBLA.png,0.613397519
Enhanced/IBLA/241_IBLA.png,0.567244465
Enhanced/IBLA/242_IBLA.png,0.486927821
Enhanced/IBLA/243_IBLA.png,0.419463392
Enhanced/IBLA/244_IBLA.png,0.395716492
Enhanced/IBLA/245_IBLA.png,0.515389485
Enhanced/IBLA/246_IBLA.png,0.516583903
Enhanced/IBLA/247_IBLA.png,0.314921377
Enhanced/IBLA/248_IBLA.png,0.467967545
Enhanced/IBLA/249_IBLA.png,0.56509397
Enhanced/IBLA/250_IBLA.png,0.363085439
Enhanced/IBLA/251_IBLA.png,0.395699278
Enhanced/IBLA/252_IBLA.png,0.468708634
Enhanced/IBLA/253_IBLA.png,0.512050948
Enhanced/IBLA/254_IBLA.png,0.629524337
Enhanced/IBLA/255_IBLA.png,0.556998068
Enhanced/IBLA/256_IBLA.png,0.658946135
Enhanced/IBLA/257_IBLA.png,0.505580414
Enhanced/IBLA/258_IBLA.png,0.595460655
Enhanced/IBLA/259_IBLA.png,0.659497904
Enhanced/IBLA/260_IBLA.png,0.650215467
Enhanced/IBLA/261_IBLA.png,0.410659158
Enhanced/IBLA/262_IBLA.png,0.712474428
Enhanced/IBLA/263_IBLA.png,0.487342027
Enhanced/IBLA/264_IBLA.png,0.434314104
Enhanced/IBLA/265_IBLA.png,0.486206046
Enhanced/IBLA/266_IBLA.png,0.501862953
Enhanced/IBLA/267_IBLA.png,0.62539697
Enhanced/IBLA/268_IBLA.png,0.742385311
Enhanced/IBLA/269_IBLA.png,0.748203907
Enhanced/IBLA/270_IBLA.png,0.587933705
Enhanced/IBLA/271_IBLA.png,0.488671591
Enhanced/IBLA/272_IBLA.png,0.623900002
Enhanced/IBLA/273_IBLA.png,0.771709535
Enhanced/IBLA/274_IBLA.png,0.739289399
Enhanced/IBLA/275_IBLA.png,0.622818073
Enhanced/IBLA/276_IBLA.png,0.531534815
Enhanced/IBLA/277_IBLA.png,0.556004171
Enhanced/IBLA/278_IBLA.png,0.596490102
Enhanced/IBLA/279_IBLA.png,0.524295277
Enhanced/IBLA/280_IBLA.png,0.526265398
