image,mos
ref/934.bmp,43.49055259
ref/935.bmp,28.64141333
ref/936.bmp,50.69921869
ref/937.bmp,51.65224748
ref/938.bmp,76.47707411
ref/939.bmp,40.32474079
ref/940.bmp,41.99558535
ref/941.bmp,23.1366988
ref/942.bmp,22.32474079
ref/943.bmp,60.14120877
ref/944.bmp,57.50987066
ref/945.bmp,57.59728594
ref/946.bmp,56.03367603
ref/947.bmp,64.75752733
ref/948.bmp,37.11159492
ref/949.bmp,24.32474079
ref/950.bmp,55.12229389
ref/951.bmp,60.81552897
ref/952.bmp,40.48239017
ref/953.bmp,63.7148098
ref/954.bmp,62.15869501
ref/955.bmp,47.96405415
ref/956.bmp,32.92787252
ref/957.bmp,33.05491856
ref/958.bmp,64.46953987
ref/959.bmp,60.06637463
ref/960.bmp,73.87279409
ref/961.bmp,52.54839774
ref/962.bmp,24.32474079
ref/963.bmp,28.29124593
ref/964.bmp,60.03465486
ref/965.bmp,23.92555921
ref/966.bmp,56.55898349
ref/967.bmp,65.82939044
ref/968.bmp,61.10015585
ref/969.bmp,62.21344107
ref/970.bmp,24.32474079
ref/971.bmp,69.6186933
ref/972.bmp,52.73851171
ref/973.bmp,32.50233851
ref/974.bmp,61.10015585
ref/975.bmp,67.10015585
ref/976.bmp,32.50233851
ref/977.bmp,68.10015585
ref/978.bmp,60.9281441
ref/979.bmp,61.44821612
ref/980.bmp,77.0025486
ref/981.bmp,60.9281441
ref/982.bmp,61.44821612
ref/983.bmp,62.55189604
ref/984.bmp,74.9584518
ref/985.bmp,75.6258435
ref/986.bmp,77.0025486
ref/987.bmp,79.0306418
ref/988.bmp,81.5226485
ref/989.bmp,79.0306354
ref/990.bmp,53.52295671
ref/991.bmp,67.55615619
ref/992.bmp,57.02696869
ref/993.bmp,56.72639124
ref/994.bmp,57.30028606
ref/995.bmp,64.15131822
ref/996.bmp,58.46550837
ref/997.bmp,63.53851169
ref/998.bmp,67.65118781
ref/999.bmp,30.74910507
ref/1000.bmp,66.68823622
